License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2015,560,SUM,1190,6676,6,325,141,164,19,38,281,21,71,50
2015,570,N,61,335,6,31,11,20,0,0,31,6,0,5
2015,570,R,399,2420,6,80,13,64,3,6,74,0,3,11
2015,570,SUM,459,2755,6,111,24,84,3,6,105,6,3,16
2015,575,N,106,569,5,24,12,12,0,3,21,6,6,0
2015,575,R,720,4804,7,136,45,85,6,12,124,15,9,22
2015,575,SUM,826,5373,7,160,57,97,6,15,145,21,15,22
2015,580N,N,323,1819,6,129,77,47,4,27,101,6,33,39
2015,580N,R,726,4023,6,295,108,176,12,12,284,9,56,44
2015,580N,SUM,1048,5842,6,424,185,223,16,39,384,15,88,82
2015,580S,N,84,496,6,27,12,15,0,3,24,0,3,9
2015,580S,R,266,1724,7,103,40,55,9,9,92,3,18,19
2015,580S,SUM,350,2220,6,130,51,70,9,12,115,3,21,28
2015,590,N,179,1314,7,88,54,31,3,35,53,3,11,40
2015,590,R,1764,13587,8,425,160,234,31,94,324,45,21,94
2015,590,SUM,1943,14901,8,513,214,265,34,129,377,48,32,134
2015,5XX,N,19,128,7,3,0,3,0,0,3,0,0,0
2015,5XX,R,36,119,3,6,0,3,3,0,6,0,0,0
2015,5XX,SUM,55,247,5,9,0,6,3,0,9,0,0,0
2015,600,N,8,45,6,0,0,0,0,0,0,0,0,0
2015,600,R,96,1032,11,6,3,3,0,3,3,0,0,3
2015,600,SUM,104,1077,10,6,3,3,0,3,3,0,0,3
2015,620,N,111,957,9,30,21,9,0,22,7,2,6,12
2015,620,R,644,5231,8,84,63,21,0,48,33,9,9,45
2015,620,SUM,755,6188,8,113,83,30,0,70,40,11,15,57
2015,621,N,50,426,9,9,5,3,1,4,6,2,0,3
2015,621,R,563,3970,7,167,50,117,0,32,132,5,10,35
2015,621,SUM,613,4395,7,176,55,120,1,36,138,7,10,38
2015,622,N,54,268,5,35,5,26,5,2,33,0,0,5
2015,622,R,523,3206,6,246,26,212,8,15,231,0,2,24
2015,622,SUM,577,3474,6,281,30,238,13,17,264,0,2,29
2015,630,N,11,61,6,0,0,0,0,0,0,0,0,0
2015,630,R,60,414,7,8,8,0,0,5,3,0,5,3
2015,630,SUM,71,475,7,8,8,0,0,5,3,0,5,3
2015,631,N,25,203,8,8,8,0,0,4,4,1,1,5
2015,631,R,248,1813,7,81,39,41,2,21,60,0,17,21
2015,631,SUM,273,2015,7,89,46,41,2,25,64,1,18,27
2015,632,N,18,146,8,1,0,1,0,0,1,0,0,0
2015,632,R,129,1077,8,19,14,5,0,5,14,0,6,8
2015,632,SUM,148,1223,8,20,14,6,0,5,15,0,6,8
2015,640,N,6,45,8,0,0,0,0,0,0,0,0,0
2015,640,R,44,202,5,6,6,0,0,0,6,0,6,0
2015,640,SUM,50,247,5,6,6,0,0,0,6,0,6,0
2015,641,N,0,0,0,0,0,0,0,0,0,0,0,0
2015,641,R,25,214,8,3,3,0,0,0,3,0,0,3
2015,641,SUM,25,214,8,3,3,0,0,0,3,0,0,3
2015,651,N,6,18,3,3,3,0,0,0,3,0,3,0
2015,651,R,25,61,3,3,3,0,0,0,3,0,0,3
2015,651,SUM,31,79,3,6,6,0,0,0,6,0,3,3
2015,670,N,15,87,6,3,0,3,0,0,3,0,0,0
2015,670,R,74,551,7,0,0,0,0,0,0,0,0,0
2015,670,SUM,89,638,7,3,0,3,0,0,3,0,0,0
2015,680,N,3,30,10,0,0,0,0,0,0,0,0,0
2015,680,R,57,302,5,30,6,19,5,2,28,0,2,4
2015,680,SUM,60,332,6,30,6,19,5,2,28,0,2,4
2015,690,N,24,168,7,10,5,5,0,2,8,0,0,5
2015,690,R,315,1807,6,118,37,74,7,17,102,0,3,33
2015,690,SUM,339,1975,6,129,42,80,7,19,110,0,3,38
2015,700,N,214,1677,8,91,46,44,2,44,47,0,7,38
2015,700,R,1181,8345,7,369,178,181,10,93,276,11,30,137
2015,700,SUM,1394,10022,7,460,224,224,12,137,323,11,38,175
2015,701E,N,81,372,5,12,12,0,0,0,12,0,0,12
2015,701E,R,171,963,6,15,6,9,0,0,15,0,3,3
2015,701E,SUM,252,1335,5,27,18,9,0,0,27,0,3,15
2015,701W,N,37,278,7,2,0,2,0,0,2,0,0,0
2015,701W,R,103,654,6,8,2,6,0,3,5,0,0,2
2015,701W,SUM,141,932,7,10,2,8,0,3,7,0,0,2
2015,702,N,93,678,7,21,5,14,3,0,21,0,2,2
2015,702,R,496,3383,7,94,42,47,5,18,77,0,6,35
2015,702,SUM,589,4061,7,116,46,61,8,18,98,0,9,38
2015,703,N,41,148,4,2,0,2,0,0,2,0,0,0
2015,703,R,227,1648,7,12,6,3,3,0,12,0,6,0
2015,703,SUM,268,1796,7,14,6,5,3,0,14,0,6,0
2015,704,N,242,1753,7,81,26,52,3,32,46,0,13,13
2015,704,R,761,5606,7,154,63,81,11,32,118,9,11,43
2015,704,SUM,1002,7359,7,236,89,133,13,63,164,9,23,57
2015,705,N,165,994,6,42,21,22,0,15,27,0,0,21
2015,705,R,359,2296,6,67,35,26,6,19,47,0,13,22
2015,705,SUM,524,3290,6,109,56,48,6,35,74,0,13,43
2015,7XX,R,19,114,6,3,3,0,0,0,3,0,2,2
2015,7XX,SUM,20,118,6,3,3,0,0,0,3,0,2,2
2015,Reg_1,N,1426,12295,9,152,137,15,0,36,116,0,89,48
2015,Reg_1,R,13074,135503,10,885,619,242,24,167,715,3,419,197
2015,Reg_1,SUM,14500,147798,10,1036,755,257,24,202,831,3,508,245
2015,Reg_2,N,2381,19807,8,431,322,102,7,60,371,0,220,102
2015,Reg_2,R,20904,202467,10,3533,1739,1687,107,322,3199,7,1160,571
2015,Reg_2,SUM,23285,222274,10,3964,2061,1789,114,382,3570,7,1380,673
2015,Reg_3,N,9219,70752,8,3048,1961,995,89,351,2677,39,1003,920
2015,Reg_3,R,39106,340003,9,12184,4895,6646,642,804,11314,266,2587,2042
2015,Reg_3,SUM,48325,410756,9,15232,6856,7641,731,1155,13992,305,3590,2962
2015,Reg_4,N,3522,25463,7,1178,651,485,43,243,926,45,203,400
2015,Reg_4,R,18465,128735,7,5228,1641,3213,374,502,4693,168,572,899
2015,Reg_4,SUM,21987,154198,7,6406,2292,3698,416,745,5619,213,775,1298
2015,Reg_5,N,1487,9387,6,515,310,188,18,107,404,56,113,141
2015,Reg_5,R,7467,51741,7,1908,673,1123,112,204,1686,154,224,295
2015,Reg_5,SUM,8953,61127,7,2423,982,1311,130,311,2089,211,337,435
2015,Reg_6,N,333,2514,8,98,45,47,6,33,65,5,10,30
2015,Reg_6,R,2629,20201,8,770,256,492,22,147,617,14,59,183
2015,Reg_6,SUM,2961,22715,8,869,301,539,28,181,682,19,70,213
2015,Reg_7,N,853,5903,7,252,109,136,8,91,157,0,22,86
2015,Reg_7,R,3252,23008,7,722,335,353,35,164,553,20,71,244
2015,Reg_7,SUM,4105,28911,7,974,443,488,42,256,710,20,93,330
2015,Reg_X,N,69,746,11,12,9,3,0,0,12,3,3,3
2015,Reg_X,R,86,478,6,9,3,6,0,0,9,0,3,0
2015,Reg_X,SUM,155,1224,8,21,12,9,0,0,21,3,6,3
2015,State,N,18333,146867,8,5686,3543,1970,170,921,4729,148,1663,1729
2015,State,R,95626,902136,9,25238,10160,13762,1316,2310,22785,633,5094,4430
2015,State,SUM,113959,1049003,9,30924,13703,15732,1486,3231,27514,781,6758,6159
2015,XXX,N,69,746,11,12,9,3,0,0,12,3,3,3
2015,XXX,R,86,478,6,9,3,6,0,0,9,0,3,0
2015,XXX,SUM,155,1224,8,21,12,9,0,0,21,3,6,3
2016,100,N,141,1185,8,6,6,0,0,0,6,0,3,3
2016,100,R,1583,14020,9,67,63,4,0,19,48,0,41,22
2016,100,SUM,1724,15206,9,73,69,4,0,19,54,0,44,25
2016,101,N,42,414,10,3,3,0,0,0,3,0,3,0
2016,101,R,1307,10784,8,84,41,41,2,8,75,0,38,3
2016,101,SUM,1348,11198,8,87,44,41,2,8,78,0,41,3
2016,102,N,46,332,7,3,3,0,0,3,0,0,3,0
2016,102,R,1399,11454,8,32,25,7,0,10,22,0,22,3
2016,102,SUM,1445,11786,8,35,28,7,0,13,22,0,25,3
2016,103,N,43,329,8,0,0,0,0,0,0,0,0,0
2016,103,R,1754,15717,9,63,47,16,0,9,54,0,25,22
2016,103,SUM,1797,16046,9,63,47,16,0,9,54,0,25,22
2016,104,N,91,707,8,3,3,0,0,0,3,0,3,0
2016,104,R,1030,8687,8,61,41,20,0,16,45,0,19,22
2016,104,SUM,1121,9394,8,64,44,20,0,16,49,0,22,22
2016,109,N,3,23,7,0,0,0,0,0,0,0,0,0
2016,109,R,271,1797,7,35,6,29,0,3,32,0,3,3
2016,109,SUM,275,1819,7,35,6,29,0,3,32,0,3,3
2016,110,N,45,353,8,0,0,0,0,0,0,0,0,0
2016,110,R,885,5894,7,23,19,4,0,6,17,0,16,3
2016,110,SUM,930,6247,7,23,19,4,0,6,17,0,16,3
2016,120,N,42,289,7,3,3,0,0,0,3,0,0,3
2016,120,R,1198,9763,8,27,22,5,0,13,14,0,6,16
2016,120,SUM,1240,10052,8,30,25,5,0,13,18,0,6,19
2016,121,N,511,3773,7,47,38,8,0,13,34,0,29,10
2016,121,R,2123,20662,10,237,116,112,8,41,196,0,97,19
2016,121,SUM,2634,24434,9,283,155,120,8,54,230,0,126,29
2016,122,N,209,1234,6,26,26,0,0,16,10,0,16,10
2016,122,R,1450,11608,8,52,30,18,3,12,40,0,22,8
2016,122,SUM,1659,12842,8,77,56,18,3,27,50,0,38,18
2016,123,N,132,661,5,6,6,0,0,0,6,0,6,0
2016,123,R,679,5513,8,62,43,20,0,10,53,5,35,3
2016,123,SUM,810,6174,8,69,49,20,0,10,59,5,41,3
2016,124,N,44,301,7,3,3,0,0,0,3,0,3,0
2016,124,R,350,2702,8,14,9,5,0,0,14,0,9,0
2016,124,SUM,394,3003,8,18,13,5,0,0,18,0,13,0
2016,130,N,74,594,8,3,3,0,0,0,3,0,0,3
2016,130,R,1172,8031,7,25,25,0,0,0,25,0,22,3
2016,130,SUM,1246,8624,7,28,28,0,0,0,28,0,22,6
2016,132,N,17,110,6,0,0,0,0,0,0,0,0,0
2016,132,R,359,2991,8,19,16,3,0,6,13,0,13,3
2016,132,SUM,377,3101,8,19,16,3,0,6,13,0,13,3
2016,140,N,64,481,8,6,6,0,0,0,6,0,6,0
2016,140,R,536,4523,8,22,13,9,0,6,16,0,3,9
2016,140,SUM,600,5004,8,28,19,9,0,6,22,0,10,9
2016,141,N,13,74,6,3,3,0,0,0,3,0,0,3
2016,141,R,124,840,7,6,6,0,0,0,6,0,3,3
2016,141,SUM,137,913,7,10,10,0,0,0,10,0,3,6
2016,150,N,247,1707,7,48,42,6,0,6,42,0,26,16
2016,150,R,223,1662,8,31,28,3,0,3,28,0,16,13
2016,150,SUM,470,3369,7,79,70,10,0,10,70,0,41,29
2016,151,N,16,96,6,3,3,0,0,0,3,0,3,0
2016,151,R,46,369,8,6,6,0,0,0,6,0,0,6
2016,151,SUM,62,466,8,10,10,0,0,0,10,0,3,6
2016,170,N,15,92,6,0,0,0,0,0,0,0,0,0
2016,170,R,274,2063,8,28,16,13,0,9,19,0,3,13
2016,170,SUM,289,2155,8,28,16,13,0,9,19,0,3,13
2016,1XX,N,6,51,8,3,3,0,0,0,3,0,3,0
2016,1XX,R,67,432,6,2,0,0,2,0,2,0,0,0
2016,1XX,SUM,74,483,7,5,3,0,2,0,5,0,3,0
2016,200,N,70,812,12,3,3,0,0,0,3,0,0,3
2016,200,R,457,4568,10,25,25,0,0,3,22,0,19,6
2016,200,SUM,526,5381,10,28,28,0,0,3,25,0,19,10
2016,201,N,74,416,6,8,6,2,0,0,8,0,3,3
2016,201,R,1180,9403,8,103,62,33,8,6,96,0,41,21
2016,201,SUM,1254,9818,8,111,68,35,8,6,105,0,44,24
2016,202,N,80,450,6,0,0,0,0,0,0,0,0,0
2016,202,R,853,7084,8,53,41,12,0,3,50,0,41,0
2016,202,SUM,933,7533,8,53,41,12,0,3,50,0,41,0
2016,203,N,57,394,7,0,0,0,0,0,0,0,0,0
2016,203,R,822,5939,7,47,44,3,0,13,35,0,28,16
2016,203,SUM,880,6333,7,47,44,3,0,13,35,0,28,16
2016,204,N,42,302,7,3,3,0,0,0,3,0,3,0
2016,204,R,1000,7631,8,125,93,32,0,30,95,0,41,52
2016,204,SUM,1041,7932,8,128,97,32,0,30,98,0,45,52
2016,210,N,155,1217,8,29,26,4,0,6,23,0,16,10
2016,210,R,1257,9337,7,305,82,209,14,6,299,0,38,44
2016,210,SUM,1413,10554,8,335,107,213,14,13,322,0,54,54
2016,211,N,59,406,7,3,3,0,0,0,3,0,3,0
2016,211,R,479,4023,8,54,21,33,0,10,45,0,10,11
2016,211,SUM,538,4429,8,57,24,33,0,10,48,0,13,11
2016,212E,N,31,209,7,8,8,0,0,2,6,0,3,5
2016,212E,R,481,3735,8,113,38,61,14,13,100,0,29,9
2016,212E,SUM,512,3943,8,121,46,61,14,15,107,0,32,14
2016,212UN,N,116,862,8,16,16,0,0,3,13,0,13,3
2016,212UN,R,366,2633,7,58,41,14,3,9,48,0,19,22
2016,212UN,SUM,482,3495,7,74,57,14,3,13,61,0,32,25
2016,212W,N,62,363,6,13,13,0,0,3,10,0,10,3
2016,212W,R,379,2666,7,32,16,16,0,6,26,0,6,9
2016,212W,SUM,441,3029,7,45,28,16,0,9,35,0,16,13
2016,213,N,96,645,7,14,13,2,0,3,11,0,6,6
2016,213,R,663,5623,9,137,50,74,13,22,116,0,28,22
2016,213,SUM,759,6268,8,151,63,75,13,25,127,0,35,28
2016,214,N,73,553,8,17,16,1,0,3,14,0,13,3
2016,214,R,551,3799,7,62,30,32,0,10,52,0,24,6
2016,214,SUM,624,4352,7,79,46,33,0,13,66,0,36,10
2016,215,N,240,1677,7,51,29,20,1,13,38,0,22,6
2016,215,R,2596,22521,9,609,181,409,18,50,559,0,137,44
2016,215,SUM,2836,24198,9,659,210,429,20,63,597,0,160,50
2016,216,N,61,499,8,10,10,0,0,0,10,0,3,6
2016,216,R,383,2348,6,26,19,7,0,6,19,0,9,9
2016,216,SUM,443,2847,6,35,28,7,0,6,29,0,13,16
2016,217,N,109,731,7,37,5,29,3,2,36,0,0,5
2016,217,R,943,6614,7,264,37,211,17,13,251,2,16,19
2016,217,SUM,1053,7345,7,301,42,240,20,14,287,2,16,24
2016,240,N,117,733,6,12,10,3,0,3,9,0,10,0
2016,240,R,1536,11773,8,157,64,90,3,25,132,0,46,18
2016,240,SUM,1653,12506,8,169,74,92,3,28,141,0,56,18
2016,250,N,16,125,8,6,6,0,0,0,6,0,3,3
2016,250,R,112,1325,12,26,23,3,0,5,21,0,7,16
2016,250,SUM,128,1450,11,32,29,3,0,5,27,0,10,19
2016,260,N,16,137,9,0,0,0,0,0,0,0,0,0
2016,260,R,319,2847,9,38,22,15,2,14,24,3,13,6
2016,260,SUM,335,2984,9,38,22,15,2,14,24,3,13,6
2016,261,N,66,490,7,5,0,5,0,3,2,0,0,0
2016,261,R,725,5885,8,104,69,35,0,24,81,0,38,32
2016,261,SUM,791,6374,8,110,69,40,0,27,83,0,38,32
2016,262,N,14,119,9,0,0,0,0,0,0,0,0,0
2016,262,R,284,2380,8,56,3,50,3,10,47,0,0,3
2016,262,SUM,298,2498,8,56,3,50,3,10,47,0,0,3
2016,270,N,408,3087,8,56,51,4,0,13,42,0,35,17
2016,270,R,2185,18632,9,293,169,117,6,32,261,0,118,51
2016,270,SUM,2594,21719,8,348,221,121,6,45,303,0,153,68
2016,280,N,42,247,6,6,6,0,0,0,6,0,6,0
2016,280,R,195,1238,6,9,9,0,0,0,9,0,3,6
2016,280,SUM,236,1485,6,16,16,0,0,0,16,0,10,6
2016,281,N,134,927,7,22,13,6,3,3,19,0,10,3
2016,281,R,1398,10344,7,113,88,20,5,31,81,0,60,28
2016,281,SUM,1532,11271,7,135,101,26,8,35,101,0,69,32
2016,282,N,6,48,8,0,0,0,0,0,0,0,0,0
2016,282,R,197,1484,8,21,6,13,2,3,18,0,3,3
2016,282,SUM,203,1532,8,21,6,13,2,3,18,0,3,3
2016,283,N,40,241,6,10,5,6,0,2,9,0,2,3
2016,283,R,1095,8815,8,85,55,29,2,6,79,0,24,30
2016,283,SUM,1135,9056,8,96,59,34,2,8,88,0,26,34
2016,284,N,69,546,8,10,10,0,0,0,10,0,10,0
2016,284,R,360,2783,8,25,16,10,0,16,10,0,6,9
2016,284,SUM,429,3328,8,35,25,10,0,16,19,0,16,9
2016,285,N,52,273,5,6,6,0,0,6,0,0,3,3
2016,285,R,1456,11259,8,104,63,41,0,22,82,0,41,22
2016,285,SUM,1508,11532,8,110,69,41,0,29,82,0,44,25
2016,290,N,17,147,9,7,3,3,0,3,3,0,0,3
2016,290,R,360,2107,6,80,22,54,5,19,61,0,16,6
2016,290,SUM,377,2254,6,87,25,57,5,22,65,0,16,10
2016,291,N,90,568,6,21,10,11,0,0,21,0,6,3
2016,291,R,870,5973,7,219,51,163,6,6,214,0,38,13
2016,291,SUM,960,6542,7,240,61,174,6,6,234,0,45,16
2016,292,N,49,368,8,3,3,0,0,0,3,0,3,0
2016,292,R,1350,9852,7,127,61,64,2,3,124,0,37,24
2016,292,SUM,1399,10220,7,130,64,64,2,3,127,0,40,24
2016,293,N,92,679,7,19,13,6,0,6,13,0,6,6
2016,293,R,1358,10366,8,165,104,56,5,39,126,0,55,49
2016,293,SUM,1450,11045,8,184,117,62,5,46,138,0,62,55
2016,298,N,37,213,6,6,6,0,0,0,6,0,3,3
2016,298,R,466,2573,6,122,22,91,9,0,122,0,13,9
2016,298,SUM,503,2786,6,128,28,91,9,0,128,0,16,13
2016,2XX,R,174,1040,6,27,0,27,0,0,27,0,0,0
2016,2XX,SUM,181,1079,6,27,0,27,0,0,27,0,0,0
2016,300,N,373,2529,7,86,57,19,10,10,77,0,42,16
2016,300,R,1102,6365,6,174,69,96,9,9,165,0,63,6
2016,300,SUM,1475,8893,6,260,127,115,19,19,242,0,104,22
2016,301,N,87,705,8,13,6,3,3,3,10,0,3,3
2016,301,R,982,6990,7,79,47,27,5,16,63,0,22,25
2016,301,SUM,1069,7695,7,92,54,30,8,19,73,0,25,28
2016,302,N,302,1727,6,48,16,29,3,6,42,0,13,3
2016,302,R,704,4304,6,170,79,82,9,3,167,6,44,28
2016,302,SUM,1006,6032,6,218,95,111,12,10,209,6,57,32
2016,309,N,41,203,5,3,3,0,0,0,3,0,3,0
2016,309,R,356,2681,8,54,18,37,0,9,45,0,8,9
2016,309,SUM,396,2884,7,57,21,37,0,9,48,0,11,9
2016,310,N,208,1429,7,38,35,3,0,10,28,0,25,10
2016,310,R,787,5800,7,74,58,16,0,22,52,0,28,30
2016,310,SUM,995,7229,7,112,93,19,0,32,80,0,53,40
2016,311,N,195,1040,5,60,51,8,1,10,50,0,10,42
2016,311,R,929,5794,6,164,65,90,9,21,143,0,27,38
2016,311,SUM,1124,6834,6,224,116,97,11,31,193,0,36,79
2016,312,N,284,1760,6,90,79,11,0,15,75,0,28,51
2016,312,R,1601,8873,6,385,120,259,6,25,360,0,63,57
2016,312,SUM,1885,10633,6,475,199,270,6,40,434,0,91,108
2016,313,N,368,2480,7,53,50,3,0,6,47,0,43,7
2016,313,R,688,4668,7,102,53,49,0,6,95,0,34,19
2016,313,SUM,1055,7149,7,154,103,52,0,13,142,0,77,26
2016,314,N,312,2291,7,106,83,23,0,16,90,0,38,45
2016,314,R,1091,6759,6,226,119,104,3,24,202,0,47,72
2016,314,SUM,1403,9050,7,332,202,127,3,40,292,0,85,117
2016,315,N,415,2498,6,109,73,36,0,22,87,0,32,42
2016,315,R,1543,9574,6,240,98,133,9,25,215,3,50,44
2016,315,SUM,1959,12072,6,349,171,168,9,48,301,3,82,86
2016,316,N,39,209,5,10,10,0,0,0,10,0,3,6
2016,316,R,95,826,9,6,6,0,0,0,6,0,0,6
2016,316,SUM,134,1034,8,16,16,0,0,0,16,0,3,13
2016,317,N,156,868,6,63,61,2,0,21,42,0,29,32
2016,317,R,664,4590,7,103,40,61,2,6,97,0,34,6
2016,317,SUM,820,5458,7,166,101,63,2,27,138,0,63,38
2016,318,N,80,678,9,3,3,0,0,0,3,0,3,0
2016,318,R,1188,11211,9,110,53,48,9,28,82,0,35,19
2016,318,SUM,1268,11889,9,114,57,48,9,28,85,0,38,19
2016,319,N,202,1425,7,19,13,6,0,10,10,0,3,10
2016,319,R,1216,9995,8,170,113,50,6,16,154,0,79,35
2016,319,SUM,1419,11420,8,189,126,57,6,25,164,0,82,44
2016,320,N,180,1300,7,40,16,24,0,3,37,0,10,6
2016,320,R,904,5852,7,121,65,56,0,15,105,0,25,40
2016,320,SUM,1084,7152,7,161,81,80,0,18,142,0,35,46
2016,321,N,181,1325,7,46,15,31,0,5,41,0,15,0
2016,321,R,1042,7131,7,127,31,85,11,24,103,3,19,9
2016,321,SUM,1222,8457,7,173,46,117,11,29,145,3,33,9
2016,322,N,277,1798,7,52,26,23,3,2,50,0,19,6
2016,322,R,707,3969,6,118,47,58,13,19,99,3,31,13
2016,322,SUM,984,5767,6,170,73,82,16,21,149,3,51,19
2016,323,N,323,2067,6,45,18,27,0,6,38,0,14,3
2016,323,R,957,6371,7,98,32,57,9,3,95,0,16,16
2016,323,SUM,1280,8438,7,143,49,85,9,10,134,0,30,19
2016,324,N,448,3104,7,77,38,38,0,22,54,0,25,13
2016,324,R,1269,7867,6,185,88,91,6,28,157,3,66,19
2016,324,SUM,1717,10971,6,262,126,129,6,51,211,3,92,32
2016,325,N,538,3212,6,151,88,59,3,0,151,0,67,21
2016,325,R,1924,10941,6,441,126,296,19,25,416,0,79,47
2016,325,SUM,2462,14153,6,592,214,355,22,25,566,0,146,69
2016,326,N,111,737,7,26,13,13,0,0,26,0,6,6
2016,326,R,486,2598,5,133,56,71,6,10,123,0,37,19
2016,326,SUM,597,3335,6,159,69,83,6,10,149,0,44,25
2016,327,N,481,3230,7,91,38,51,2,19,72,0,29,10
2016,327,R,1128,7024,6,144,53,88,3,9,134,0,41,9
2016,327,SUM,1609,10254,6,235,92,139,4,29,206,0,70,19
2016,328,N,178,982,6,44,19,23,2,3,40,0,13,6
2016,328,R,455,2709,6,87,41,40,6,9,78,0,31,9
2016,328,SUM,632,3692,6,131,60,63,8,12,118,0,44,16
2016,329,N,449,3311,7,141,54,83,3,21,120,3,38,13
2016,329,R,1602,9894,6,407,107,274,27,41,367,0,60,47
2016,329,SUM,2051,13204,6,548,161,357,30,62,486,3,98,60
2016,330,N,324,2120,7,57,35,22,0,10,48,3,19,13
2016,330,R,762,4895,6,111,50,54,6,0,111,0,31,19
2016,330,SUM,1086,7015,7,168,85,77,6,10,159,3,51,32
2016,331,N,259,1748,7,37,22,11,3,0,37,0,16,6
2016,331,R,1303,9589,7,99,47,49,3,3,96,3,38,6
2016,331,SUM,1561,11337,7,136,70,60,6,3,133,3,54,13
2016,332,N,270,1889,7,51,26,19,6,13,39,0,19,6
2016,332,R,982,6694,7,122,63,53,6,19,103,6,38,19
2016,332,SUM,1252,8583,7,173,88,72,13,32,141,6,57,25
2016,333,N,138,1023,7,6,3,3,0,0,6,0,3,0
2016,333,R,775,5671,7,117,50,61,6,9,108,0,28,22
2016,333,SUM,913,6694,7,124,54,64,6,9,114,0,32,22
2016,334,N,110,849,8,19,6,13,0,16,3,0,3,3
2016,334,R,568,3527,6,76,47,28,0,18,58,0,35,13
2016,334,SUM,678,4375,7,95,54,41,0,34,61,0,38,16
2016,335,N,92,819,9,12,9,3,0,3,9,0,9,0
2016,335,R,1388,11103,8,107,56,48,3,34,73,0,31,24
2016,335,SUM,1480,11922,8,119,65,51,3,37,82,0,41,24
2016,339,N,55,366,7,4,4,0,0,0,4,0,0,4
2016,339,R,684,5428,8,119,39,66,14,7,112,13,6,20
2016,339,SUM,739,5794,8,123,43,66,14,7,116,13,6,24
2016,340,N,250,1820,7,42,29,13,0,10,32,0,19,10
2016,340,R,2162,17728,8,351,147,191,13,31,320,8,114,25
2016,340,SUM,2412,19547,8,392,176,204,13,40,352,8,133,35
2016,341,N,26,189,7,6,6,0,0,3,3,0,6,0
2016,341,R,574,5002,9,61,43,15,3,16,45,0,30,13
2016,341,SUM,600,5192,9,67,49,15,3,19,48,0,36,13
2016,343,N,85,576,7,10,6,4,0,0,10,0,6,0
2016,343,R,1214,10545,9,144,57,79,8,18,127,0,25,31
2016,343,SUM,1298,11122,9,155,63,83,8,18,137,0,32,31
2016,350,N,125,832,7,22,16,6,0,0,22,0,3,13
2016,350,R,1157,9260,8,128,28,92,8,9,119,0,19,9
2016,350,SUM,1282,10092,8,150,44,98,8,9,142,0,22,22
2016,360,N,662,4611,7,145,99,40,6,16,129,3,48,48
2016,360,R,1720,10888,6,316,117,184,16,22,294,6,69,41
2016,360,SUM,2382,15499,7,462,215,224,22,38,424,10,117,89
2016,361,N,198,1353,7,56,16,37,3,6,50,0,6,10
2016,361,R,368,3400,9,27,9,18,0,3,24,0,3,6
2016,361,SUM,566,4753,8,83,25,55,3,10,74,0,10,16
2016,362,N,252,1719,7,55,40,15,0,3,52,0,27,13
2016,362,R,723,4886,7,143,44,92,6,3,140,3,16,25
2016,362,SUM,975,6605,7,198,84,108,6,6,191,3,43,38
2016,370,N,55,403,7,18,6,11,0,6,11,0,6,0
2016,370,R,882,6078,7,78,19,51,9,3,75,0,16,3
2016,370,SUM,937,6481,7,96,25,62,9,10,86,0,22,3
2016,380,N,194,1299,7,53,34,19,0,20,33,10,11,14
2016,380,R,3268,26438,8,399,185,191,24,42,358,104,21,60
2016,380,SUM,3462,27737,8,452,219,209,24,62,390,113,32,74
2016,388,N,16,74,5,3,3,0,0,3,0,0,0,3
2016,388,R,139,1061,8,9,6,3,0,3,6,3,0,3
2016,388,SUM,155,1134,7,12,9,3,0,6,6,3,0,6
2016,390,N,100,769,8,42,29,13,0,0,42,0,13,16
2016,390,R,873,6185,7,231,50,176,5,16,215,3,25,21
2016,390,SUM,973,6954,7,273,78,189,5,16,257,3,38,37
2016,391,N,275,1862,7,118,77,41,0,13,105,0,45,32
2016,391,R,1984,15872,8,495,148,325,22,23,473,0,79,69
2016,391,SUM,2259,17734,8,613,224,367,22,35,578,0,123,101
2016,392,N,123,936,8,14,10,4,0,0,14,0,10,0
2016,392,R,1251,9732,8,117,71,43,3,13,105,0,44,27
2016,392,SUM,1373,10669,8,131,81,47,3,13,119,0,54,27
2016,393,N,329,1912,6,96,67,29,0,18,78,0,16,51
2016,393,R,1768,11651,7,414,125,276,13,57,358,0,63,62
2016,393,SUM,2097,13563,7,510,192,306,13,75,435,0,79,113
2016,3XX,N,68,384,6,13,10,0,3,3,10,0,6,3
2016,3XX,R,342,1634,5,31,9,21,0,0,31,0,6,3
2016,3XX,SUM,410,2018,5,43,19,21,3,3,40,0,13,6
2016,400,N,10,57,6,0,0,0,0,0,0,0,0,0
2016,400,R,117,805,7,6,3,3,0,3,3,0,0,3
2016,400,SUM,127,862,7,6,3,3,0,3,3,0,0,3
2016,401,N,38,244,7,6,3,3,0,3,3,0,0,3
2016,401,R,533,3290,6,139,39,98,3,16,123,0,16,23
2016,401,SUM,571,3534,6,146,42,101,3,19,126,0,16,26
2016,403,N,3,29,9,0,0,0,0,0,0,0,0,0
2016,403,SUM,34,270,8,0,0,0,0,0,0,0,0,0
2016,404,N,33,197,6,0,0,0,0,0,0,0,0,0
2016,404,R,123,605,5,3,0,3,0,0,3,0,0,0
2016,404,SUM,156,802,5,3,0,3,0,0,3,0,0,0
2016,405,N,16,81,5,3,0,3,0,0,3,0,0,0
